CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Surname,Exited
640,42,5,176099.13,1,1,1,8404.73,5,380,True,False,False,True,False,False,False,True,False,Small,0
610,33,4,111582.11,1,0,0,113943.17,4,692,True,False,False,False,True,True,False,False,False,Feng,0
650,55,9,119618.42,1,1,1,29861.13,4,405,False,False,True,False,True,False,True,False,False,Whittaker,0
617,42,0,70105.87,1,1,1,120830.73,3,702,False,False,True,False,True,False,False,False,True,Alaniz,0
520,43,3,150805.17,3,0,1,25333.03,2,857,False,True,False,False,True,False,True,False,False,Nevzorova,1
669,39,3,119452.03,1,1,1,171575.54,4,784,True,False,False,False,True,True,False,False,False,Burton,0
703,36,7,135095.47,1,1,0,143859.66,2,764,False,False,True,False,True,False,False,False,True,Murphy,0
633,43,5,0.0,2,1,1,48249.88,5,250,True,False,False,False,True,False,False,False,True,Tang,0
686,44,7,55053.62,1,1,0,181757.19,3,495,True,False,False,True,False,True,False,False,False,Waters,0
769,41,1,72509.91,1,1,0,25723.73,4,747,False,False,True,False,True,False,True,False,False,Maslova,0
616,36,6,0.0,1,1,1,12916.32,1,906,False,False,True,True,False,True,False,False,False,Volkova,1
698,40,0,92053.44,1,1,1,143681.83,4,970,False,False,True,True,False,True,False,False,False,Henty,0
634,38,2,148430.55,1,1,1,56055.72,5,808,False,True,False,False,True,False,False,True,False,Ts'ai,0
788,32,4,112079.58,1,0,0,89368.59,1,645,True,False,False,False,True,False,False,False,True,Worsnop,0
793,36,0,0.0,1,0,0,148993.47,2,847,False,False,True,True,False,False,False,False,True,Marshall,0
738,40,1,115409.18,2,0,0,180456.8,5,925,False,True,False,True,False,False,True,False,False,Ko,0
471,27,4,0.0,2,1,0,122642.09,4,346,True,False,False,True,False,False,False,True,False,Shaw,0
743,30,1,127023.39,1,1,1,138780.89,4,546,True,False,False,True,False,False,True,False,False,Macleod,0
610,57,6,106938.11,2,0,1,186612.47,4,913,False,True,False,False,True,True,False,False,False,Rutherford,0
594,35,2,133853.27,1,1,1,65361.66,1,722,True,False,False,False,True,False,True,False,False,Boyle,0
670,67,6,158719.57,1,1,1,118607.4,3,392,False,False,True,False,True,False,False,False,True,Hope,0
769,45,5,126674.81,1,1,0,124118.71,5,592,False,True,False,True,False,True,False,False,False,Watkins,1
520,45,1,123086.39,1,1,1,41042.4,1,796,False,True,False,True,False,False,False,True,False,Parker,1
698,63,5,0.0,1,1,1,173576.71,5,545,False,False,True,True,False,False,False,False,True,Oluchi,0
605,64,2,129555.7,1,1,1,13601.79,1,380,True,False,False,True,False,False,False,False,True,Crawford,0
676,29,7,131959.86,1,0,0,189268.81,2,304,True,False,False,False,True,False,False,False,True,Trevisano,0
564,31,0,110527.17,1,1,1,87060.77,2,752,True,False,False,False,True,False,True,False,False,Iweobiegbunam,0
635,24,4,140197.18,1,1,1,142935.83,4,907,False,False,True,False,True,False,False,False,True,Murray,0
425,39,4,0.0,2,1,0,197226.32,2,261,True,False,False,False,True,False,False,False,True,Nebechi,0
641,48,3,147341.43,1,1,1,157458.61,3,611,True,False,False,True,False,True,False,False,False,Bryant,1
579,39,5,0.0,2,0,1,39891.84,2,977,True,False,False,False,True,False,True,False,False,Hsueh,0
712,29,3,87375.78,2,0,0,166194.53,2,584,True,False,False,True,False,False,False,False,True,Wang,0
850,45,5,127258.79,1,1,1,192744.23,3,380,False,True,False,True,False,False,False,False,True,Matthias,1
667,41,6,0.0,2,0,0,167181.77,2,298,True,False,False,False,True,False,False,True,False,Bozeman,0
606,25,3,147386.72,3,1,0,45482.04,5,405,False,False,True,True,False,False,False,False,True,Rose,1
693,30,6,127992.25,1,1,1,50457.2,1,483,True,False,False,True,False,False,False,False,True,Jess,0
499,29,6,148051.52,1,1,0,118623.94,4,662,False,True,False,True,False,False,False,True,False,Perry,0
689,40,1,0.0,2,1,1,119446.64,4,501,True,False,False,True,False,False,False,False,True,Lombardo,0
528,43,7,97473.87,2,1,1,159823.16,3,654,False,False,True,False,True,False,False,True,False,Jamieson,0
569,34,3,0.0,1,1,0,133997.53,1,824,False,False,True,True,False,False,False,True,False,Robertson,0
836,37,10,0.0,2,1,0,111324.41,1,645,False,False,True,True,False,False,True,False,False,Sharwood,0
599,28,4,126833.79,2,1,0,60843.09,5,252,False,False,True,True,False,False,False,True,False,Franklin,1
625,31,4,77743.01,2,1,0,75335.68,5,626,False,True,False,False,True,False,True,False,False,Buccho,0
705,64,3,153469.26,3,0,0,146573.66,4,875,False,True,False,True,False,False,False,True,False,Sullivan,1
696,32,4,84421.62,1,0,1,52314.71,5,491,False,True,False,False,True,False,False,True,False,Burgess,0
581,35,4,0.0,2,0,1,86383.82,5,453,True,False,False,False,True,False,False,True,False,Rossi,0
620,41,3,0.0,2,1,1,137309.06,2,725,True,False,False,False,True,False,False,True,False,Seleznyov,0
662,72,7,140301.72,1,0,1,179258.67,4,832,False,False,True,True,False,True,False,False,False,Otitodilinna,0
630,50,3,129370.91,4,1,1,47775.34,1,712,False,True,False,False,True,False,True,False,False,Ramos,1
762,31,7,117687.35,1,1,1,159344.43,2,867,True,False,False,False,True,False,False,True,False,Arcuri,0
578,31,5,102088.68,4,0,0,187866.21,4,645,False,True,False,True,False,False,False,False,True,Swanson,1
834,68,9,130169.27,2,0,1,93112.2,5,882,False,True,False,True,False,False,True,False,False,Fields,0
578,39,2,0.0,2,1,0,70563.9,1,550,True,False,False,False,True,False,True,False,False,Barton,0
780,71,9,142550.25,2,1,1,122506.78,1,408,False,True,False,False,True,False,False,True,False,Bolton,0
615,61,9,0.0,2,1,0,150227.85,4,683,False,False,True,False,True,True,False,False,False,George,1
717,40,0,98241.04,1,1,0,110887.14,3,817,True,False,False,False,True,False,True,False,False,Pethard,0
630,50,8,0.0,2,0,1,79377.45,4,237,True,False,False,False,True,False,False,True,False,Belisario,0
609,53,7,0.0,2,0,1,52332.85,5,295,True,False,False,False,True,False,False,False,True,Howell,0
755,38,9,148912.44,1,1,0,80416.16,3,416,True,False,False,False,True,True,False,False,False,Fedorova,0
376,29,4,115046.74,4,1,0,119346.88,2,282,False,True,False,True,False,True,False,False,False,Obinna,1
731,30,7,0.0,2,1,1,184581.68,2,781,True,False,False,False,True,False,True,False,False,Badgery,0
672,21,1,35741.69,1,1,0,28789.94,2,466,False,True,False,True,False,True,False,False,False,Yeh,0
680,36,7,0.0,2,1,0,20109.21,5,524,False,False,True,False,True,True,False,False,False,Berry,0
703,43,8,0.0,2,1,0,9704.66,3,880,True,False,False,False,True,False,False,True,False,Dominguez,0
710,46,10,120530.34,1,1,0,166586.99,4,977,False,True,False,True,False,True,False,False,False,Bell,1
499,46,6,0.0,2,1,0,73457.55,5,809,True,False,False,True,False,False,False,True,False,Shen,0
786,32,9,0.0,2,1,0,133112.41,1,904,True,False,False,False,True,False,False,False,True,McMillan,0
572,51,8,97750.07,3,1,1,193014.26,2,740,False,True,False,False,True,False,False,True,False,Russo,1
793,41,3,141806.46,1,1,0,102921.17,3,447,True,False,False,True,False,False,True,False,False,Whitehead,0
777,30,4,0.0,2,0,1,115611.97,1,561,True,False,False,True,False,True,False,False,False,Chiu,0
579,31,2,90547.48,2,1,1,18800.13,1,304,False,True,False,False,True,False,True,False,False,Wiley,0
669,47,0,63723.78,2,1,1,181928.25,1,316,False,True,False,False,True,True,False,False,False,Walker,0
504,44,0,131873.07,2,1,1,158036.72,3,646,False,True,False,True,False,False,True,False,False,Rowley,1
580,65,9,106804.26,3,1,0,107890.69,3,950,True,False,False,True,False,False,True,False,False,Ts'ui,1
719,35,3,122964.88,1,1,1,138231.7,4,411,False,False,True,False,True,True,False,False,False,Eberechukwu,0
687,21,8,0.0,2,1,1,154767.34,5,449,False,False,True,True,False,False,False,True,False,Manna,0
434,33,3,0.0,1,1,1,2739.71,5,556,False,False,True,False,True,False,False,True,False,Durant,0
650,26,4,214346.96,2,1,0,128815.33,2,888,False,True,False,False,True,False,True,False,False,Dilke,0
626,36,2,181671.16,2,1,1,57531.14,1,267,False,True,False,False,True,True,False,False,False,Froggatt,0
509,30,6,0.0,2,1,0,180598.86,4,342,True,False,False,False,True,True,False,False,False,Ko,0
702,60,5,138597.54,2,1,1,41536.59,4,476,False,True,False,True,False,False,True,False,False,Eluemuno,1
683,41,6,95696.52,2,1,1,184366.14,5,459,True,False,False,False,True,False,True,False,False,Parkes,0
612,38,7,110615.47,1,1,1,193502.93,5,802,True,False,False,True,False,True,False,False,False,Trevisani,0
630,28,9,0.0,2,0,0,32599.35,2,625,True,False,False,False,True,False,False,False,True,Stewart,0
641,35,2,103711.56,1,0,1,192464.21,2,267,False,True,False,False,True,False,False,True,False,Greco,1
621,34,2,91258.52,2,1,0,44857.4,2,607,False,True,False,True,False,True,False,False,False,Terry,0
530,39,2,0.0,2,1,0,197923.05,4,296,True,False,False,False,True,False,False,False,True,King,0
768,43,2,129264.05,2,0,0,19150.14,3,343,False,True,False,True,False,False,False,False,True,Hunt,0
581,24,10,159203.71,1,1,1,102517.83,4,766,False,False,True,True,False,True,False,False,False,Chibugo,1
783,37,1,136689.66,1,1,0,197890.65,1,412,False,False,True,True,False,False,True,False,False,Gardiner,0
774,28,1,71264.02,2,0,1,68759.57,5,461,True,False,False,True,False,False,True,False,False,Owens,0
541,34,3,128743.55,1,1,0,134851.12,3,430,True,False,False,False,True,True,False,False,False,Tsao,0
745,38,5,65095.41,2,1,1,140197.42,3,603,False,True,False,False,True,False,False,True,False,Woronoff,0
552,42,9,133701.07,2,1,0,101069.71,4,523,True,False,False,False,True,False,False,False,True,Endrizzi,1
582,31,2,0.0,2,1,1,33747.03,4,413,True,False,False,False,True,False,True,False,False,Kaur,0
473,35,6,69617.36,1,1,0,143345.69,1,959,True,False,False,True,False,False,False,True,False,Calabresi,0
532,66,3,0.0,1,1,1,115227.02,1,955,False,False,True,True,False,True,False,False,False,Brim,0
669,50,4,112650.89,1,0,0,166386.22,2,440,False,True,False,True,False,False,False,True,False,Lei,1
706,31,1,117020.08,2,1,0,54439.53,4,401,False,True,False,False,True,False,True,False,False,Chukwumaobim,0
491,68,3,107571.61,1,0,1,113695.99,4,786,True,False,False,True,False,False,False,True,False,Pagnotto,0
616,45,4,122793.96,1,1,1,62002.04,5,224,False,True,False,True,False,False,False,False,True,Nnabuife,0
579,33,1,0.0,2,1,1,54816.57,3,528,False,False,True,False,True,False,False,False,True,Meng,0
732,36,7,126195.81,1,1,1,133172.48,1,549,True,False,False,False,True,True,False,False,False,Henderson,0
574,34,7,152992.91,1,1,1,134691.2,5,705,True,False,False,True,False,True,False,False,False,Kolesnikova,0
674,28,5,0.0,1,1,1,151925.25,3,377,True,False,False,False,True,False,True,False,False,Ireland,0
605,39,7,0.0,1,0,1,119348.28,4,307,True,False,False,False,True,True,False,False,False,Schiavone,0
681,29,2,148143.84,1,1,1,52021.39,5,394,True,False,False,True,False,False,False,False,True,Zetticci,0
622,27,9,139834.93,1,1,1,152733.89,2,972,False,False,True,False,True,True,False,False,False,Burns,0
408,40,3,0.0,2,0,0,124874.23,5,602,True,False,False,False,True,False,True,False,False,Ts'ai,0
739,31,1,0.0,2,1,1,58469.75,1,252,False,False,True,False,True,False,True,False,False,Briggs,0
600,32,1,0.0,1,1,1,101986.16,4,324,True,False,False,False,True,False,False,False,True,Hou,0
718,34,5,113922.44,2,1,0,30772.22,2,503,False,False,True,False,True,True,False,False,False,Iweobiegbulam,0
658,50,2,0.0,2,1,0,52137.73,1,893,False,False,True,False,True,False,True,False,False,Archer,0
676,36,4,0.0,2,1,1,3173.31,2,539,False,False,True,True,False,False,False,True,False,Lombardo,0
495,30,10,129755.99,1,0,0,172749.65,2,753,True,False,False,False,True,True,False,False,False,Moss,0
850,39,5,114491.82,1,1,0,99689.48,2,949,False,True,False,True,False,False,False,True,False,Tsou,0
605,56,1,74129.18,2,1,1,62199.78,1,969,False,True,False,True,False,False,False,True,False,Sokolova,1
671,42,6,0.0,2,1,0,197202.48,5,393,True,False,False,True,False,True,False,False,False,Mitchell,0
543,22,8,0.0,2,0,0,127587.22,3,251,True,False,False,False,True,False,False,True,False,White,0
588,38,1,124271.26,1,1,0,75969.19,3,922,True,False,False,False,True,True,False,False,False,Lai,0
638,41,9,144326.09,1,1,0,73979.85,2,527,False,True,False,True,False,False,True,False,False,Fallaci,1
629,39,2,129669.32,2,1,0,82774.07,4,716,True,False,False,False,True,True,False,False,False,Sung,0
567,41,9,137891.35,1,1,0,142009.46,4,990,True,False,False,True,False,True,False,False,False,Parkes,1
685,40,2,168001.34,2,1,1,167400.29,2,272,True,False,False,False,True,False,True,False,False,P'eng,0
753,31,6,106596.29,1,0,0,91305.77,5,503,True,False,False,True,False,False,True,False,False,Horsley,0
726,32,8,0.0,2,0,0,185075.63,2,233,True,False,False,True,False,False,False,False,True,Thomson,0
814,29,8,97086.4,2,1,1,197276.13,2,965,False,True,False,False,True,False,True,False,False,Yuille,0
696,44,8,161889.79,1,0,0,75562.47,4,786,True,False,False,False,True,False,True,False,False,Bogolyubova,0
540,37,0,120825.7,1,1,0,28257.89,2,540,False,False,True,False,True,False,True,False,False,Otutodilichukwu,0
756,28,6,0.0,1,1,1,164394.65,2,458,True,False,False,True,False,False,False,False,True,Feetham,0
486,37,1,101438.0,1,0,0,51364.56,3,512,False,True,False,False,True,False,False,True,False,Sun,0
619,41,8,0.0,3,1,1,79866.73,2,998,False,False,True,True,False,False,True,False,False,Chu,1
821,28,8,0.0,1,1,1,36754.13,5,845,True,False,False,True,False,False,True,False,False,Stewart,0
489,40,3,221532.8,1,1,0,171867.08,5,636,False,False,True,False,True,True,False,False,False,McIntosh,0
741,37,9,105261.76,2,1,1,149503.54,1,523,True,False,False,False,True,False,False,True,False,Akabueze,0
825,32,9,0.0,2,0,0,9751.03,5,583,True,False,False,False,True,False,False,True,False,Thomson,0
545,47,8,105792.49,1,0,1,67830.2,5,830,True,False,False,False,True,False,False,False,True,Shih,1
562,29,9,0.0,1,1,1,25858.68,1,512,True,False,False,False,True,False,False,False,True,Brazenor,0
789,40,4,0.0,2,1,0,137402.27,2,787,False,False,True,True,False,False,False,False,True,Tu,0
744,54,6,93806.31,2,0,1,140068.77,2,306,True,False,False,False,True,False,False,True,False,Endrizzi,0
633,42,1,0.0,2,1,0,56865.62,2,930,True,False,False,True,False,False,False,False,True,Mazzi,0
801,43,4,158713.08,2,0,0,98586.14,2,224,True,False,False,False,True,False,False,False,True,Tretyakova,0
629,46,1,130666.2,1,1,1,161125.67,1,586,True,False,False,False,True,False,False,False,True,Okwuoma,1
640,34,3,77826.8,1,1,1,168544.85,4,329,False,False,True,True,False,True,False,False,False,Calabresi,0
653,29,2,0.0,2,1,1,41671.81,5,718,True,False,False,False,True,False,False,True,False,Sinclair,0
525,30,0,157989.21,2,1,1,100687.67,3,236,False,True,False,True,False,True,False,False,False,Yao,0
599,30,9,105443.68,1,1,1,121124.53,3,259,True,False,False,False,True,True,False,False,False,Barclay-Harvey,0
667,39,9,0.0,2,1,0,68873.8,5,535,False,False,True,False,True,False,False,True,False,Johnson,0
754,50,7,146777.44,2,0,1,150685.52,1,517,False,False,True,True,False,False,True,False,False,Scott,0
617,61,3,113858.95,1,1,1,38129.22,1,422,False,False,True,False,True,False,True,False,False,Ko,0
745,35,9,92566.53,2,1,0,161519.77,4,742,True,False,False,False,True,False,False,False,True,Carslaw,0
623,46,4,0.0,1,1,0,5549.11,3,598,False,False,True,False,True,True,False,False,False,Green,1
690,33,5,0.0,2,1,0,138017.68,3,787,True,False,False,False,True,False,False,True,False,Chu,0
608,41,5,0.0,2,1,1,72462.25,5,445,True,False,False,True,False,False,True,False,False,Howarth,0
582,40,9,0.0,3,1,1,60954.45,2,645,True,False,False,True,False,False,False,False,True,Stewart,0
771,38,5,137657.71,2,1,0,72985.61,3,378,False,True,False,True,False,False,True,False,False,Eluemuno,0
583,41,5,77647.6,1,1,0,190429.52,2,866,False,True,False,True,False,True,False,False,False,Tobenna,0
640,23,3,72012.76,1,1,0,161333.13,2,599,False,True,False,False,True,True,False,False,False,Nnanna,0
729,42,7,0.0,2,1,0,58268.2,1,226,False,False,True,True,False,False,False,True,False,Lavrov,1
651,42,2,143145.87,2,1,0,43612.06,4,288,False,False,True,False,True,False,False,False,True,Kerr,0
586,33,7,0.0,2,1,1,168261.4,4,554,False,False,True,True,False,False,False,False,True,Bradshaw,0
719,49,5,105918.1,1,1,1,16246.59,1,221,True,False,False,False,True,True,False,False,False,Nieves,0
648,38,2,0.0,2,0,1,9551.49,1,565,True,False,False,True,False,False,False,False,True,Smith,0
785,54,1,0.0,2,1,0,45113.92,5,287,False,False,True,True,False,False,False,True,False,Lei,1
705,31,3,142905.51,1,1,1,58134.97,4,551,True,False,False,True,False,False,False,False,True,Onwumelu,0
722,40,6,89175.06,2,0,1,152883.95,4,984,False,True,False,True,False,False,False,True,False,Doherty,0
598,47,2,0.0,2,1,1,186116.54,1,316,True,False,False,False,True,False,False,True,False,Gibson,0
772,39,4,122486.11,2,1,1,140709.25,2,925,False,False,True,True,False,False,False,False,True,Corran,0
537,38,10,0.0,1,0,0,52337.97,2,958,True,False,False,True,False,False,True,False,False,Ku,1
801,42,4,141947.67,1,1,1,10598.29,3,687,False,False,True,False,True,False,False,False,True,Sutherland,0
518,38,3,90957.81,1,0,1,162304.59,4,846,True,False,False,False,True,False,False,True,False,Lombardi,0
637,45,2,157929.45,1,1,1,145134.49,4,546,False,False,True,True,False,True,False,False,False,Nuttall,1
624,44,3,0.0,2,1,0,88407.51,2,983,True,False,False,False,True,False,False,False,True,Krylov,0
595,23,10,101126.66,2,0,0,37042.8,4,586,False,False,True,True,False,False,False,False,True,McGregor,0
850,28,4,0.0,2,1,1,12409.01,5,242,True,False,False,False,True,False,True,False,False,Loving,0
620,28,9,71902.52,1,0,1,190208.23,5,334,True,False,False,False,True,False,False,False,True,Nnaife,0
542,34,8,101116.06,1,1,0,196395.05,4,987,True,False,False,False,True,False,False,False,True,Chao,0
569,36,1,67087.69,1,1,0,154775.7,5,308,True,False,False,False,True,False,False,True,False,Clements,0
620,61,5,0.0,1,0,0,31641.52,3,586,True,False,False,False,True,False,True,False,False,Grant,1
686,43,5,154846.24,2,1,1,151903.6,5,546,False,True,False,True,False,True,False,False,False,Trevisani,0
587,40,2,0.0,4,0,1,106174.7,2,826,True,False,False,False,True,False,False,True,False,Hughes,1
599,51,0,0.0,1,1,1,175235.99,3,220,False,False,True,False,True,False,False,False,True,Milne,0
850,35,7,114285.2,1,0,1,129660.59,5,791,False,True,False,True,False,False,True,False,False,Craig,0
493,33,8,90791.69,1,1,1,59659.53,3,865,True,False,False,True,False,True,False,False,False,Bruno,0
683,30,1,113257.2,1,1,1,65035.02,2,263,False,False,True,False,True,False,True,False,False,Ilyina,0
800,46,6,0.0,2,1,0,171928.04,2,471,False,False,True,True,False,False,False,False,True,Curtis,0
663,27,8,0.0,1,1,1,188007.99,1,299,False,False,True,False,True,False,True,False,False,Roberts,0
595,26,8,118547.72,1,1,1,151192.18,4,388,False,True,False,True,False,False,False,True,False,Bergamaschi,0
677,39,0,111213.64,2,1,1,147578.26,5,667,False,True,False,True,False,False,False,False,True,Kambinachi,0
620,28,8,0.0,2,1,1,199909.32,4,933,True,False,False,False,True,False,False,False,True,Adams,0
714,33,3,35016.6,1,1,0,53667.08,3,791,False,True,False,False,True,False,True,False,False,Nkemakonam,0
539,38,5,0.0,2,1,0,47388.41,3,234,True,False,False,False,True,False,False,True,False,Ozerova,0
693,40,0,120711.73,1,0,0,27345.18,1,709,False,True,False,False,True,True,False,False,False,Parkhill,1
655,37,4,0.0,2,1,1,142415.97,3,774,True,False,False,False,True,False,False,True,False,Scott,0
670,36,3,0.0,1,1,0,140754.19,3,534,True,False,False,False,True,False,False,True,False,Su,1
593,50,6,171740.69,1,0,0,20893.61,4,602,True,False,False,False,True,False,False,False,True,Knight,0
696,41,9,127523.75,1,0,1,191417.42,1,824,False,False,True,False,True,True,False,False,False,Quinones,0
585,55,10,106415.57,3,1,1,122960.98,1,749,True,False,False,False,True,False,True,False,False,Lo,1
596,54,1,123544.0,1,1,1,120314.75,3,600,False,True,False,False,True,True,False,False,False,Chiemenam,1
792,30,1,127187.86,1,1,1,113553.42,3,921,True,False,False,False,True,False,False,False,True,Walters,0
615,42,4,0.0,3,0,1,120321.09,5,757,False,False,True,False,True,False,False,True,False,Montgomery,0
632,23,3,122478.51,1,1,0,147230.77,5,390,False,True,False,False,True,False,False,True,False,Donnelly,1
644,24,8,92760.55,1,1,0,35896.75,5,238,True,False,False,True,False,False,True,False,False,Onyeoruru,0
625,31,5,0.0,2,0,1,90.07,3,855,True,False,False,False,True,False,False,False,True,Walker,0
645,38,5,101430.3,2,0,1,4400.32,1,573,True,False,False,True,False,False,True,False,False,Chiazagomekpere,0
709,40,9,131569.63,1,1,1,103970.58,1,295,True,False,False,True,False,True,False,False,False,Greenhalgh,0
632,27,4,193125.85,1,1,1,152665.85,4,262,True,False,False,False,True,False,True,False,False,Ni,0
692,40,6,163505.16,1,0,0,90424.09,4,675,True,False,False,False,True,True,False,False,False,Kelechi,0
760,57,1,0.0,2,1,1,25101.17,2,687,False,False,True,True,False,False,False,True,False,Townsend,0
649,32,1,0.0,1,0,1,91167.19,5,373,False,False,True,False,True,False,False,False,True,Tang,1
556,47,2,139914.27,1,1,1,50390.98,1,522,True,False,False,True,False,False,False,False,True,Teng,0
732,50,6,145338.76,1,0,0,91936.1,4,738,False,True,False,False,True,True,False,False,False,Esposito,1
700,42,8,0.0,2,1,1,105305.72,4,528,True,False,False,True,False,False,False,False,True,Edith,0
607,33,2,108431.87,2,0,1,109291.39,5,647,False,False,True,True,False,False,False,True,False,McKay,1
512,33,3,176666.62,1,1,0,94670.77,1,726,False,False,True,False,True,False,False,True,False,Ginikanwa,0
712,53,2,111061.01,2,0,0,26542.17,2,345,False,False,True,False,True,False,True,False,False,Bazarova,0
553,32,3,116324.53,1,1,0,77304.49,2,831,True,False,False,False,True,False,True,False,False,Udinesi,0
585,38,5,0.0,1,1,1,87363.56,1,822,True,False,False,True,False,False,True,False,False,Lung,0
553,37,1,0.0,1,1,0,30461.55,5,623,True,False,False,False,True,True,False,False,False,Sung,0
672,45,9,0.0,1,1,1,92027.69,1,397,True,False,False,True,False,False,False,True,False,Chukwukadibia,1
583,54,6,115988.86,1,1,0,57553.98,5,878,False,True,False,True,False,True,False,False,False,Pickering,1
669,29,9,0.0,1,1,1,93901.61,5,335,False,False,True,False,True,True,False,False,False,Pai,0
705,32,7,0.0,2,1,0,7921.57,3,425,True,False,False,False,True,True,False,False,False,Adams,0
694,33,4,129731.64,2,1,0,178123.86,3,718,True,False,False,True,False,True,False,False,False,Parkhill,0
800,49,7,108007.36,1,0,0,47125.11,3,855,True,False,False,True,False,False,False,True,False,Treacy,0
559,40,7,144470.77,1,1,1,18917.95,3,255,False,False,True,True,False,False,False,False,True,Ositadimma,0
693,25,6,146580.69,1,0,1,14633.35,4,459,False,True,False,False,True,True,False,False,False,Sidorov,0
666,33,2,124125.26,1,1,0,81884.8,4,459,False,True,False,False,True,False,False,False,True,Williamson,0
685,44,2,119657.53,1,1,0,145387.05,4,646,False,True,False,True,False,True,False,False,False,Milne,1
837,35,0,144037.6,1,1,0,145325.32,5,860,False,True,False,False,True,True,False,False,False,Mackenzie,0
501,39,9,117301.66,1,0,0,182025.95,5,721,True,False,False,True,False,False,False,False,True,Chidiebele,0
667,48,2,0.0,1,1,0,43229.2,4,487,True,False,False,False,True,False,False,False,True,Glover,0
627,43,8,71240.3,1,0,1,127734.16,2,415,True,False,False,False,True,True,False,False,False,Moore,0
462,39,4,140133.08,2,0,0,131304.45,1,627,True,False,False,False,True,False,False,False,True,Thomson,0
597,60,0,131778.08,1,0,0,10703.53,4,762,True,False,False,True,False,False,False,False,True,Stevenson,1
731,29,10,0.0,2,1,1,162452.65,4,251,True,False,False,False,True,False,False,False,True,Williams,0
624,71,7,0.0,2,1,1,108841.83,3,666,True,False,False,False,True,False,True,False,False,Fiorentini,0
578,59,10,185966.64,1,0,0,9445.42,2,422,True,False,False,False,True,False,True,False,False,Henderson,1
610,27,4,87262.4,2,1,0,182720.07,1,647,True,False,False,True,False,False,False,False,True,Jones,0
672,43,4,92599.55,2,1,1,167336.78,4,274,True,False,False,True,False,False,True,False,False,Begg,0
732,38,5,178787.54,1,1,1,195760.53,3,305,False,True,False,False,True,True,False,False,False,Austin,0
670,27,5,79336.61,1,1,1,26170.08,5,245,True,False,False,True,False,True,False,False,False,Chu,0
432,45,3,110219.14,1,1,0,43046.7,5,946,False,True,False,True,False,False,True,False,False,Williams,1
565,38,2,158651.29,2,1,1,179445.28,4,805,False,True,False,True,False,False,False,True,False,Nwachukwu,0
729,62,4,140549.4,1,1,0,30990.16,3,726,True,False,False,True,False,False,True,False,False,Caldwell,1
775,66,9,0.0,2,1,1,67622.34,3,826,True,False,False,True,False,False,False,True,False,Kilgour,0
554,42,1,0.0,2,0,1,183492.9,2,593,False,False,True,False,True,False,True,False,False,Fiorentino,0
747,29,7,0.0,2,1,1,141706.43,1,338,True,False,False,False,True,True,False,False,False,Hollis,0
697,48,1,0.0,2,1,1,87400.53,5,553,True,False,False,True,False,True,False,False,False,Black,0
807,28,7,165969.26,3,1,0,156122.13,5,255,False,False,True,True,False,False,False,True,False,Okwuoma,1
610,40,9,0.0,1,1,1,149602.54,3,613,True,False,False,False,True,False,False,False,True,Martin,0
733,45,2,113939.36,2,1,0,3218.71,1,995,False,True,False,False,True,False,False,True,False,Mazzanti,0
710,31,1,0.0,2,1,0,20081.3,3,572,True,False,False,True,False,False,False,True,False,Pickering,0
817,34,5,129278.43,1,0,0,165562.84,1,703,True,False,False,False,True,True,False,False,False,Tien,0
661,20,8,0.0,1,1,0,110252.53,3,330,False,False,True,False,True,False,True,False,False,T'ao,0
651,29,3,121890.06,1,1,0,54530.51,1,499,False,True,False,False,True,False,True,False,False,Chialuka,1
649,49,2,0.0,1,1,0,84863.85,3,226,False,False,True,True,False,True,False,False,False,Marino,1
695,32,9,0.0,3,0,1,38533.79,4,475,False,False,True,False,True,False,True,False,False,McKenzie,0
740,39,9,0.0,2,1,0,19047.23,3,993,True,False,False,False,True,True,False,False,False,Gosnell,0
712,32,1,0.0,2,1,0,1703.58,4,670,True,False,False,True,False,False,False,True,False,Rizzo,0
600,38,9,0.0,2,1,1,58855.85,5,700,True,False,False,True,False,False,False,True,False,Amaechi,0
632,41,0,106134.46,1,0,1,105570.39,5,885,True,False,False,False,True,False,True,False,False,Mao,0
765,41,2,0.0,2,0,1,191215.61,4,547,True,False,False,False,True,True,False,False,False,Hill,0
724,39,3,0.0,2,0,1,95562.81,2,918,False,False,True,False,True,True,False,False,False,Young,0
684,42,3,103210.27,1,1,0,31002.03,4,521,False,False,True,True,False,False,False,True,False,Andreev,0
746,34,6,141806.0,2,1,1,183494.87,3,236,False,True,False,False,True,False,False,False,True,Esposito,0
686,35,8,105419.73,1,1,0,35356.46,5,887,True,False,False,True,False,True,False,False,False,Balashov,0
587,38,0,0.0,2,1,0,47414.15,3,701,True,False,False,False,True,True,False,False,False,Paterson,0
594,26,6,135067.52,2,0,0,131211.86,3,285,False,True,False,True,False,False,False,True,False,Macgroarty,0
706,38,8,0.0,2,0,1,46635.11,3,826,False,False,True,False,True,False,True,False,False,Ma,0
674,41,4,126605.14,1,1,1,166694.93,2,595,False,False,True,True,False,False,True,False,False,Bergamaschi,0
682,38,4,107192.38,1,1,1,15669.17,3,459,True,False,False,False,True,False,False,True,False,Holloway,0
