CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Satisfaction Score,Point Earned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Card Type_DIAMOND,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Surname,Exited
701,41,0,150844.94,1,0,1,127623.36,4,399,False,True,False,False,True,False,True,False,False,Jerger,0
468,42,9,181627.14,2,1,0,172668.39,1,506,False,True,False,False,True,False,False,True,False,Onwudiwe,0
686,35,4,0.0,2,1,1,159676.55,2,624,False,False,True,True,False,False,True,False,False,Davy,0
691,30,9,0.0,2,0,1,10963.04,1,269,False,False,True,False,True,False,False,True,False,Ifeajuna,0
669,25,1,157848.53,1,0,0,37543.93,3,354,True,False,False,False,True,False,True,False,False,Dubinina,1
483,41,1,118334.44,1,0,0,163147.99,3,985,False,True,False,False,True,False,False,False,True,Heath,1
550,49,0,108806.96,3,1,0,61446.92,5,431,False,True,False,False,True,False,False,False,True,Lettiere,1
805,26,8,42712.87,2,1,1,28861.69,4,796,False,True,False,True,False,False,True,False,False,Sidorov,0
637,37,8,0.0,1,1,1,186062.36,1,699,False,False,True,False,True,True,False,False,False,Lettiere,0
494,40,7,0.0,2,0,1,158071.69,4,910,True,False,False,False,True,False,True,False,False,Zaytseva,0
644,37,9,0.0,2,1,1,96442.86,2,577,False,False,True,False,True,True,False,False,False,Nwebube,0
659,67,4,145981.87,1,1,1,131043.2,1,513,True,False,False,False,True,False,False,True,False,Blackburn,0
678,22,6,118064.93,2,1,1,195424.01,3,749,True,False,False,True,False,False,True,False,False,Bergamaschi,0
618,38,5,126473.99,1,1,0,91972.49,1,696,False,False,True,False,True,False,False,False,True,Larionova,0
707,35,2,0.0,3,1,1,94148.3,2,855,True,False,False,False,True,False,False,False,True,Manna,0
650,32,1,132187.73,2,1,1,178331.36,2,960,False,False,True,False,True,False,False,True,False,Moore,0
637,41,9,0.0,2,1,0,145477.36,5,624,True,False,False,True,False,False,True,False,False,Archer,0
706,39,8,112889.91,1,0,1,6723.66,5,727,False,True,False,True,False,True,False,False,False,Biryukov,0
765,34,9,91835.16,1,0,0,138280.17,1,843,True,False,False,False,True,False,False,True,False,Chinedum,0
682,46,4,0.0,1,1,1,4654.28,5,221,False,False,True,False,True,False,False,False,True,Dowse,0
790,31,9,0.0,2,1,0,84126.75,1,319,True,False,False,True,False,True,False,False,False,Genovese,0
668,39,4,79896.0,1,1,0,38466.39,4,453,False,True,False,False,True,False,True,False,False,Humphries,0
571,42,4,108825.34,3,1,0,55558.51,1,866,True,False,False,True,False,True,False,False,False,Mashman,1
835,28,2,163569.61,2,1,1,154559.28,5,560,True,False,False,False,True,False,False,True,False,Hess,0
785,36,4,135438.4,1,0,0,190627.01,4,834,True,False,False,True,False,False,False,False,True,Pagnotto,0
648,45,5,118886.55,1,0,0,51636.7,4,609,False,True,False,True,False,False,False,False,True,Onyekachukwu,0
850,29,10,0.0,2,1,1,199775.67,5,335,True,False,False,True,False,False,False,True,False,Chibueze,0
627,52,1,76101.81,2,0,1,177238.35,4,364,False,True,False,False,True,False,False,True,False,Ugorji,0
693,46,3,151709.33,1,1,0,180736.24,1,695,False,False,True,True,False,False,False,False,True,Palermo,0
696,27,2,96129.32,2,1,1,5983.7,1,459,False,True,False,True,False,False,False,True,False,Genovese,0
768,47,5,104552.61,1,1,0,48137.08,4,245,False,True,False,True,False,False,False,True,False,Gilbert,1
850,41,3,0.0,2,1,0,128892.36,3,775,True,False,False,False,True,False,False,False,True,Sazonova,0
691,38,5,114753.76,1,1,0,107665.02,4,490,False,True,False,True,False,False,False,False,True,McDonald,0
645,42,6,0.0,1,0,0,149807.01,1,750,True,False,False,False,True,False,True,False,False,Tretiakova,0
686,47,5,170935.94,1,1,0,173179.79,5,983,False,True,False,True,False,False,True,False,False,Hebert,1
706,57,7,0.0,1,1,0,17941.16,1,701,False,False,True,False,True,False,True,False,False,Chou,1
699,40,7,0.0,1,0,1,152876.13,3,497,True,False,False,False,True,True,False,False,False,Shaw,1
569,30,3,139528.23,1,1,1,33230.37,4,705,False,False,True,True,False,False,False,False,True,Hancock,0
691,38,1,0.0,2,0,0,44653.5,1,885,True,False,False,False,True,False,True,False,False,Cookson,0
628,51,3,123981.31,2,1,1,40546.15,5,351,True,False,False,True,False,False,False,False,True,Fallaci,0
592,41,0,0.0,2,1,0,65906.07,4,576,False,False,True,False,True,False,True,False,False,Griffen,0
674,42,9,0.0,2,1,0,4292.72,1,632,True,False,False,True,False,False,False,False,True,Shcherbakov,0
711,28,5,0.0,2,1,1,93959.96,3,979,False,False,True,True,False,True,False,False,False,Chikezie,0
776,38,2,169824.46,1,1,0,169291.7,5,844,True,False,False,True,False,False,False,False,True,Chinwemma,0
728,37,0,0.0,2,1,1,72203.8,1,851,True,False,False,False,True,False,False,True,False,Romani,0
661,39,6,132628.98,1,0,0,38812.67,5,581,False,False,True,False,True,True,False,False,False,Baryshnikov,0
594,38,6,63176.44,2,1,1,14466.08,4,890,False,True,False,False,True,False,True,False,False,Lori,0
648,34,0,0.0,1,1,1,167931.81,1,445,True,False,False,False,True,False,False,True,False,Kao,0
718,67,7,0.0,3,1,1,82782.08,5,710,True,False,False,True,False,False,False,True,False,Chung,0
763,53,4,0.0,1,1,0,77203.72,5,569,True,False,False,True,False,False,True,False,False,Y?an,1
762,26,6,130428.78,1,1,0,173365.89,4,858,True,False,False,False,True,False,True,False,False,Zetticci,0
728,32,5,61825.5,1,1,1,156124.93,5,433,False,True,False,False,True,False,True,False,False,Mello,0
791,25,7,0.0,1,1,0,89666.28,5,740,False,False,True,False,True,False,False,True,False,Owen,0
648,35,7,0.0,2,0,0,122899.01,2,878,False,False,True,False,True,True,False,False,False,McIntosh,0
559,38,3,145874.35,1,1,0,56311.39,2,707,False,False,True,False,True,False,False,False,True,Kharlamov,1
651,28,10,79562.98,1,1,1,74687.37,3,251,True,False,False,False,True,False,False,False,True,Ts'ao,0
708,42,9,176702.36,2,1,1,104804.74,1,942,False,True,False,False,True,False,False,False,True,Hanson,0
715,45,4,0.0,2,1,1,55043.93,4,320,True,False,False,False,True,False,False,True,False,Wood,0
612,63,2,126473.33,1,0,1,147545.65,5,633,True,False,False,True,False,True,False,False,False,Wu,0
834,28,6,0.0,1,1,0,74287.53,2,397,True,False,False,True,False,False,False,True,False,Lazarev,0
651,44,2,0.0,3,1,0,102530.35,2,992,True,False,False,False,True,False,True,False,False,Teng,1
629,34,6,0.0,2,1,0,190347.72,3,741,False,False,True,False,True,True,False,False,False,Chia,0
685,43,9,108589.47,2,0,1,194808.51,4,376,False,True,False,False,True,False,True,False,False,Dellucci,0
485,51,7,144244.59,2,1,0,51113.14,4,633,False,True,False,False,True,False,False,True,False,Ijendu,0
846,34,10,142388.61,2,0,1,68393.64,5,451,True,False,False,True,False,False,False,False,True,Sutherland,1
578,36,1,157267.95,2,1,0,141533.19,5,940,False,False,True,False,True,False,False,True,False,Chiemezie,0
833,34,3,144751.81,1,0,0,166472.81,3,908,True,False,False,True,False,False,False,False,True,Chou,0
702,50,3,0.0,2,0,0,94949.84,4,726,True,False,False,False,True,False,True,False,False,Cambage,0
722,46,5,0.0,2,1,0,179908.71,2,310,True,False,False,False,True,False,False,True,False,Chinwemma,0
590,24,7,126431.54,1,1,0,58781.11,3,667,True,False,False,False,True,False,False,False,True,Lori,0
825,40,6,132308.22,1,0,0,117122.5,2,465,True,False,False,False,True,False,False,True,False,Kao,0
585,44,7,163867.86,1,1,1,112333.22,1,473,False,True,False,False,True,False,False,True,False,Balashov,0
551,31,9,82293.82,2,1,1,91565.25,3,748,False,True,False,False,True,False,False,True,False,Kenniff,0
630,35,1,0.0,2,0,0,186826.22,1,548,False,False,True,False,True,False,False,True,False,Lee,0
598,20,8,180293.84,2,1,1,29552.7,1,664,False,True,False,False,True,False,False,False,True,Myers,0
725,44,5,0.0,1,1,1,117356.14,4,865,True,False,False,False,True,False,False,False,True,Nwankwo,0
501,35,6,99760.84,1,1,1,13591.52,1,310,True,False,False,False,True,False,False,False,True,Chimezie,0
616,34,10,0.0,2,1,0,25662.27,4,279,True,False,False,False,True,False,False,False,True,Simmons,0
585,54,8,87105.32,1,1,1,55346.14,2,302,True,False,False,False,True,True,False,False,False,Hsiung,0
712,30,6,0.0,2,1,0,152417.97,4,472,False,False,True,True,False,False,False,True,False,Voronina,0
418,35,7,0.0,2,1,1,88878.15,3,530,True,False,False,False,True,True,False,False,False,Beede,0
623,48,5,118469.38,1,1,1,158590.25,4,346,True,False,False,False,True,False,False,True,False,Pugliesi,0
568,28,1,127289.28,1,0,0,45611.51,4,235,False,False,True,False,True,False,True,False,False,Mancini,0
554,35,8,0.0,2,1,1,176779.46,4,398,True,False,False,True,False,False,False,False,True,Ukaegbunam,0
674,45,6,72494.69,1,0,1,140041.78,3,839,True,False,False,True,False,True,False,False,False,Townsend,0
641,65,6,38340.02,1,1,0,32607.77,3,537,True,False,False,False,True,True,False,False,False,Dennis,1
850,40,9,99816.46,1,1,1,163989.66,3,873,True,False,False,True,False,False,False,True,False,Elliott,1
466,30,3,0.0,1,1,0,193984.6,2,671,True,False,False,True,False,False,False,True,False,Howells,0
666,31,3,123212.08,2,1,1,112157.31,1,981,False,True,False,False,True,False,False,True,False,Panicucci,0
675,34,1,124619.33,2,0,1,163667.56,1,674,True,False,False,False,True,False,False,True,False,Glasgow,0
705,46,7,0.0,2,1,0,117273.35,2,946,False,False,True,False,True,False,True,False,False,Zetticci,0
738,31,9,79019.8,1,1,1,18606.23,4,467,False,False,True,False,True,False,False,True,False,Kang,0
662,35,6,0.0,2,0,0,2423.9,4,730,False,False,True,True,False,True,False,False,False,Shao,1
587,33,8,148163.57,1,0,0,122925.4,3,454,True,False,False,False,True,True,False,False,False,Siciliano,0
850,28,8,99986.98,1,1,0,196582.55,3,895,True,False,False,False,True,False,False,True,False,Liu,0
825,37,6,118050.79,1,0,1,52301.15,5,822,False,True,False,False,True,False,False,False,True,Costa,0
666,43,7,137780.74,2,1,1,119100.05,3,817,True,False,False,False,True,False,False,False,True,Pirozzi,1
728,37,3,122689.51,2,0,0,106977.53,4,950,True,False,False,False,True,False,True,False,False,Shen,1
607,48,4,112070.86,3,1,0,173568.3,5,948,True,False,False,True,False,False,False,False,True,Pape,1
620,40,5,108197.11,2,1,0,49722.34,5,951,False,True,False,False,True,False,False,False,True,Alleyne,0
529,43,6,93616.35,2,0,0,98348.66,5,286,True,False,False,False,True,False,True,False,False,Hill,0
711,34,4,133467.77,2,1,1,42976.64,5,267,False,True,False,False,True,True,False,False,False,Nebechukwu,0
532,52,3,110791.97,1,1,0,148704.77,4,846,False,True,False,False,True,True,False,False,False,Wynn,1
802,60,3,92887.06,1,1,0,39473.63,4,848,True,False,False,True,False,False,False,True,False,Abdullah,1
762,34,8,98592.88,1,0,1,191790.29,3,279,False,True,False,True,False,True,False,False,False,Hyde,1
772,26,7,152400.51,2,1,0,79414.0,1,695,False,True,False,False,True,False,False,True,False,Glazkov,0
706,28,6,124923.35,2,1,1,50299.14,3,536,False,True,False,True,False,True,False,False,False,Serrano,0
686,39,4,157731.6,2,1,0,162820.6,1,323,False,True,False,True,False,False,True,False,False,Walker,0
578,23,8,0.0,2,1,0,112124.98,3,240,False,False,True,False,True,True,False,False,False,Mackenzie,0
483,27,1,77805.66,1,1,1,2101.89,2,279,True,False,False,False,True,False,False,True,False,Lucchesi,0
572,19,1,138657.08,1,1,1,16161.82,3,263,False,True,False,True,False,False,False,True,False,Gallagher,0
719,35,8,0.0,1,1,1,165162.4,5,569,False,False,True,True,False,True,False,False,False,Black,0
523,27,8,61688.61,2,1,0,147059.16,4,316,False,True,False,False,True,False,True,False,False,Koo,0
640,42,5,176099.13,1,1,1,8404.73,5,380,True,False,False,True,False,False,False,True,False,Small,0
610,33,4,111582.11,1,0,0,113943.17,4,692,True,False,False,False,True,True,False,False,False,Feng,0
650,55,9,119618.42,1,1,1,29861.13,4,405,False,False,True,False,True,False,True,False,False,Whittaker,0
617,42,0,70105.87,1,1,1,120830.73,3,702,False,False,True,False,True,False,False,False,True,Alaniz,0
520,43,3,150805.17,3,0,1,25333.03,2,857,False,True,False,False,True,False,True,False,False,Nevzorova,1
669,39,3,119452.03,1,1,1,171575.54,4,784,True,False,False,False,True,True,False,False,False,Burton,0
703,36,7,135095.47,1,1,0,143859.66,2,764,False,False,True,False,True,False,False,False,True,Murphy,0
633,43,5,0.0,2,1,1,48249.88,5,250,True,False,False,False,True,False,False,False,True,Tang,0
686,44,7,55053.62,1,1,0,181757.19,3,495,True,False,False,True,False,True,False,False,False,Waters,0
769,41,1,72509.91,1,1,0,25723.73,4,747,False,False,True,False,True,False,True,False,False,Maslova,0
616,36,6,0.0,1,1,1,12916.32,1,906,False,False,True,True,False,True,False,False,False,Volkova,1
698,40,0,92053.44,1,1,1,143681.83,4,970,False,False,True,True,False,True,False,False,False,Henty,0
634,38,2,148430.55,1,1,1,56055.72,5,808,False,True,False,False,True,False,False,True,False,Ts'ai,0
788,32,4,112079.58,1,0,0,89368.59,1,645,True,False,False,False,True,False,False,False,True,Worsnop,0
793,36,0,0.0,1,0,0,148993.47,2,847,False,False,True,True,False,False,False,False,True,Marshall,0
738,40,1,115409.18,2,0,0,180456.8,5,925,False,True,False,True,False,False,True,False,False,Ko,0
471,27,4,0.0,2,1,0,122642.09,4,346,True,False,False,True,False,False,False,True,False,Shaw,0
743,30,1,127023.39,1,1,1,138780.89,4,546,True,False,False,True,False,False,True,False,False,Macleod,0
610,57,6,106938.11,2,0,1,186612.47,4,913,False,True,False,False,True,True,False,False,False,Rutherford,0
594,35,2,133853.27,1,1,1,65361.66,1,722,True,False,False,False,True,False,True,False,False,Boyle,0
670,67,6,158719.57,1,1,1,118607.4,3,392,False,False,True,False,True,False,False,False,True,Hope,0
769,45,5,126674.81,1,1,0,124118.71,5,592,False,True,False,True,False,True,False,False,False,Watkins,1
520,45,1,123086.39,1,1,1,41042.4,1,796,False,True,False,True,False,False,False,True,False,Parker,1
698,63,5,0.0,1,1,1,173576.71,5,545,False,False,True,True,False,False,False,False,True,Oluchi,0
605,64,2,129555.7,1,1,1,13601.79,1,380,True,False,False,True,False,False,False,False,True,Crawford,0
676,29,7,131959.86,1,0,0,189268.81,2,304,True,False,False,False,True,False,False,False,True,Trevisano,0
564,31,0,110527.17,1,1,1,87060.77,2,752,True,False,False,False,True,False,True,False,False,Iweobiegbunam,0
635,24,4,140197.18,1,1,1,142935.83,4,907,False,False,True,False,True,False,False,False,True,Murray,0
425,39,4,0.0,2,1,0,197226.32,2,261,True,False,False,False,True,False,False,False,True,Nebechi,0
641,48,3,147341.43,1,1,1,157458.61,3,611,True,False,False,True,False,True,False,False,False,Bryant,1
579,39,5,0.0,2,0,1,39891.84,2,977,True,False,False,False,True,False,True,False,False,Hsueh,0
712,29,3,87375.78,2,0,0,166194.53,2,584,True,False,False,True,False,False,False,False,True,Wang,0
850,45,5,127258.79,1,1,1,192744.23,3,380,False,True,False,True,False,False,False,False,True,Matthias,1
667,41,6,0.0,2,0,0,167181.77,2,298,True,False,False,False,True,False,False,True,False,Bozeman,0
606,25,3,147386.72,3,1,0,45482.04,5,405,False,False,True,True,False,False,False,False,True,Rose,1
693,30,6,127992.25,1,1,1,50457.2,1,483,True,False,False,True,False,False,False,False,True,Jess,0
499,29,6,148051.52,1,1,0,118623.94,4,662,False,True,False,True,False,False,False,True,False,Perry,0
689,40,1,0.0,2,1,1,119446.64,4,501,True,False,False,True,False,False,False,False,True,Lombardo,0
528,43,7,97473.87,2,1,1,159823.16,3,654,False,False,True,False,True,False,False,True,False,Jamieson,0
569,34,3,0.0,1,1,0,133997.53,1,824,False,False,True,True,False,False,False,True,False,Robertson,0
836,37,10,0.0,2,1,0,111324.41,1,645,False,False,True,True,False,False,True,False,False,Sharwood,0
599,28,4,126833.79,2,1,0,60843.09,5,252,False,False,True,True,False,False,False,True,False,Franklin,1
625,31,4,77743.01,2,1,0,75335.68,5,626,False,True,False,False,True,False,True,False,False,Buccho,0
705,64,3,153469.26,3,0,0,146573.66,4,875,False,True,False,True,False,False,False,True,False,Sullivan,1
696,32,4,84421.62,1,0,1,52314.71,5,491,False,True,False,False,True,False,False,True,False,Burgess,0
581,35,4,0.0,2,0,1,86383.82,5,453,True,False,False,False,True,False,False,True,False,Rossi,0
620,41,3,0.0,2,1,1,137309.06,2,725,True,False,False,False,True,False,False,True,False,Seleznyov,0
662,72,7,140301.72,1,0,1,179258.67,4,832,False,False,True,True,False,True,False,False,False,Otitodilinna,0
630,50,3,129370.91,4,1,1,47775.34,1,712,False,True,False,False,True,False,True,False,False,Ramos,1
762,31,7,117687.35,1,1,1,159344.43,2,867,True,False,False,False,True,False,False,True,False,Arcuri,0
578,31,5,102088.68,4,0,0,187866.21,4,645,False,True,False,True,False,False,False,False,True,Swanson,1
834,68,9,130169.27,2,0,1,93112.2,5,882,False,True,False,True,False,False,True,False,False,Fields,0
578,39,2,0.0,2,1,0,70563.9,1,550,True,False,False,False,True,False,True,False,False,Barton,0
780,71,9,142550.25,2,1,1,122506.78,1,408,False,True,False,False,True,False,False,True,False,Bolton,0
615,61,9,0.0,2,1,0,150227.85,4,683,False,False,True,False,True,True,False,False,False,George,1
717,40,0,98241.04,1,1,0,110887.14,3,817,True,False,False,False,True,False,True,False,False,Pethard,0
630,50,8,0.0,2,0,1,79377.45,4,237,True,False,False,False,True,False,False,True,False,Belisario,0
609,53,7,0.0,2,0,1,52332.85,5,295,True,False,False,False,True,False,False,False,True,Howell,0
755,38,9,148912.44,1,1,0,80416.16,3,416,True,False,False,False,True,True,False,False,False,Fedorova,0
376,29,4,115046.74,4,1,0,119346.88,2,282,False,True,False,True,False,True,False,False,False,Obinna,1
731,30,7,0.0,2,1,1,184581.68,2,781,True,False,False,False,True,False,True,False,False,Badgery,0
672,21,1,35741.69,1,1,0,28789.94,2,466,False,True,False,True,False,True,False,False,False,Yeh,0
680,36,7,0.0,2,1,0,20109.21,5,524,False,False,True,False,True,True,False,False,False,Berry,0
703,43,8,0.0,2,1,0,9704.66,3,880,True,False,False,False,True,False,False,True,False,Dominguez,0
710,46,10,120530.34,1,1,0,166586.99,4,977,False,True,False,True,False,True,False,False,False,Bell,1
499,46,6,0.0,2,1,0,73457.55,5,809,True,False,False,True,False,False,False,True,False,Shen,0
786,32,9,0.0,2,1,0,133112.41,1,904,True,False,False,False,True,False,False,False,True,McMillan,0
572,51,8,97750.07,3,1,1,193014.26,2,740,False,True,False,False,True,False,False,True,False,Russo,1
793,41,3,141806.46,1,1,0,102921.17,3,447,True,False,False,True,False,False,True,False,False,Whitehead,0
777,30,4,0.0,2,0,1,115611.97,1,561,True,False,False,True,False,True,False,False,False,Chiu,0
579,31,2,90547.48,2,1,1,18800.13,1,304,False,True,False,False,True,False,True,False,False,Wiley,0
669,47,0,63723.78,2,1,1,181928.25,1,316,False,True,False,False,True,True,False,False,False,Walker,0
504,44,0,131873.07,2,1,1,158036.72,3,646,False,True,False,True,False,False,True,False,False,Rowley,1
580,65,9,106804.26,3,1,0,107890.69,3,950,True,False,False,True,False,False,True,False,False,Ts'ui,1
719,35,3,122964.88,1,1,1,138231.7,4,411,False,False,True,False,True,True,False,False,False,Eberechukwu,0
687,21,8,0.0,2,1,1,154767.34,5,449,False,False,True,True,False,False,False,True,False,Manna,0
434,33,3,0.0,1,1,1,2739.71,5,556,False,False,True,False,True,False,False,True,False,Durant,0
650,26,4,214346.96,2,1,0,128815.33,2,888,False,True,False,False,True,False,True,False,False,Dilke,0
626,36,2,181671.16,2,1,1,57531.14,1,267,False,True,False,False,True,True,False,False,False,Froggatt,0
509,30,6,0.0,2,1,0,180598.86,4,342,True,False,False,False,True,True,False,False,False,Ko,0
702,60,5,138597.54,2,1,1,41536.59,4,476,False,True,False,True,False,False,True,False,False,Eluemuno,1
683,41,6,95696.52,2,1,1,184366.14,5,459,True,False,False,False,True,False,True,False,False,Parkes,0
612,38,7,110615.47,1,1,1,193502.93,5,802,True,False,False,True,False,True,False,False,False,Trevisani,0
630,28,9,0.0,2,0,0,32599.35,2,625,True,False,False,False,True,False,False,False,True,Stewart,0
641,35,2,103711.56,1,0,1,192464.21,2,267,False,True,False,False,True,False,False,True,False,Greco,1
621,34,2,91258.52,2,1,0,44857.4,2,607,False,True,False,True,False,True,False,False,False,Terry,0
530,39,2,0.0,2,1,0,197923.05,4,296,True,False,False,False,True,False,False,False,True,King,0
768,43,2,129264.05,2,0,0,19150.14,3,343,False,True,False,True,False,False,False,False,True,Hunt,0
581,24,10,159203.71,1,1,1,102517.83,4,766,False,False,True,True,False,True,False,False,False,Chibugo,1
783,37,1,136689.66,1,1,0,197890.65,1,412,False,False,True,True,False,False,True,False,False,Gardiner,0
774,28,1,71264.02,2,0,1,68759.57,5,461,True,False,False,True,False,False,True,False,False,Owens,0
541,34,3,128743.55,1,1,0,134851.12,3,430,True,False,False,False,True,True,False,False,False,Tsao,0
745,38,5,65095.41,2,1,1,140197.42,3,603,False,True,False,False,True,False,False,True,False,Woronoff,0
552,42,9,133701.07,2,1,0,101069.71,4,523,True,False,False,False,True,False,False,False,True,Endrizzi,1
582,31,2,0.0,2,1,1,33747.03,4,413,True,False,False,False,True,False,True,False,False,Kaur,0
473,35,6,69617.36,1,1,0,143345.69,1,959,True,False,False,True,False,False,False,True,False,Calabresi,0
532,66,3,0.0,1,1,1,115227.02,1,955,False,False,True,True,False,True,False,False,False,Brim,0
669,50,4,112650.89,1,0,0,166386.22,2,440,False,True,False,True,False,False,False,True,False,Lei,1
706,31,1,117020.08,2,1,0,54439.53,4,401,False,True,False,False,True,False,True,False,False,Chukwumaobim,0
491,68,3,107571.61,1,0,1,113695.99,4,786,True,False,False,True,False,False,False,True,False,Pagnotto,0
616,45,4,122793.96,1,1,1,62002.04,5,224,False,True,False,True,False,False,False,False,True,Nnabuife,0
579,33,1,0.0,2,1,1,54816.57,3,528,False,False,True,False,True,False,False,False,True,Meng,0
732,36,7,126195.81,1,1,1,133172.48,1,549,True,False,False,False,True,True,False,False,False,Henderson,0
574,34,7,152992.91,1,1,1,134691.2,5,705,True,False,False,True,False,True,False,False,False,Kolesnikova,0
674,28,5,0.0,1,1,1,151925.25,3,377,True,False,False,False,True,False,True,False,False,Ireland,0
605,39,7,0.0,1,0,1,119348.28,4,307,True,False,False,False,True,True,False,False,False,Schiavone,0
681,29,2,148143.84,1,1,1,52021.39,5,394,True,False,False,True,False,False,False,False,True,Zetticci,0
622,27,9,139834.93,1,1,1,152733.89,2,972,False,False,True,False,True,True,False,False,False,Burns,0
408,40,3,0.0,2,0,0,124874.23,5,602,True,False,False,False,True,False,True,False,False,Ts'ai,0
739,31,1,0.0,2,1,1,58469.75,1,252,False,False,True,False,True,False,True,False,False,Briggs,0
600,32,1,0.0,1,1,1,101986.16,4,324,True,False,False,False,True,False,False,False,True,Hou,0
718,34,5,113922.44,2,1,0,30772.22,2,503,False,False,True,False,True,True,False,False,False,Iweobiegbulam,0
658,50,2,0.0,2,1,0,52137.73,1,893,False,False,True,False,True,False,True,False,False,Archer,0
676,36,4,0.0,2,1,1,3173.31,2,539,False,False,True,True,False,False,False,True,False,Lombardo,0
495,30,10,129755.99,1,0,0,172749.65,2,753,True,False,False,False,True,True,False,False,False,Moss,0
850,39,5,114491.82,1,1,0,99689.48,2,949,False,True,False,True,False,False,False,True,False,Tsou,0
605,56,1,74129.18,2,1,1,62199.78,1,969,False,True,False,True,False,False,False,True,False,Sokolova,1
671,42,6,0.0,2,1,0,197202.48,5,393,True,False,False,True,False,True,False,False,False,Mitchell,0
543,22,8,0.0,2,0,0,127587.22,3,251,True,False,False,False,True,False,False,True,False,White,0
588,38,1,124271.26,1,1,0,75969.19,3,922,True,False,False,False,True,True,False,False,False,Lai,0
638,41,9,144326.09,1,1,0,73979.85,2,527,False,True,False,True,False,False,True,False,False,Fallaci,1
629,39,2,129669.32,2,1,0,82774.07,4,716,True,False,False,False,True,True,False,False,False,Sung,0
567,41,9,137891.35,1,1,0,142009.46,4,990,True,False,False,True,False,True,False,False,False,Parkes,1
685,40,2,168001.34,2,1,1,167400.29,2,272,True,False,False,False,True,False,True,False,False,P'eng,0
753,31,6,106596.29,1,0,0,91305.77,5,503,True,False,False,True,False,False,True,False,False,Horsley,0
726,32,8,0.0,2,0,0,185075.63,2,233,True,False,False,True,False,False,False,False,True,Thomson,0
814,29,8,97086.4,2,1,1,197276.13,2,965,False,True,False,False,True,False,True,False,False,Yuille,0
696,44,8,161889.79,1,0,0,75562.47,4,786,True,False,False,False,True,False,True,False,False,Bogolyubova,0
540,37,0,120825.7,1,1,0,28257.89,2,540,False,False,True,False,True,False,True,False,False,Otutodilichukwu,0
756,28,6,0.0,1,1,1,164394.65,2,458,True,False,False,True,False,False,False,False,True,Feetham,0
486,37,1,101438.0,1,0,0,51364.56,3,512,False,True,False,False,True,False,False,True,False,Sun,0
619,41,8,0.0,3,1,1,79866.73,2,998,False,False,True,True,False,False,True,False,False,Chu,1
821,28,8,0.0,1,1,1,36754.13,5,845,True,False,False,True,False,False,True,False,False,Stewart,0
489,40,3,221532.8,1,1,0,171867.08,5,636,False,False,True,False,True,True,False,False,False,McIntosh,0
741,37,9,105261.76,2,1,1,149503.54,1,523,True,False,False,False,True,False,False,True,False,Akabueze,0
825,32,9,0.0,2,0,0,9751.03,5,583,True,False,False,False,True,False,False,True,False,Thomson,0
545,47,8,105792.49,1,0,1,67830.2,5,830,True,False,False,False,True,False,False,False,True,Shih,1
562,29,9,0.0,1,1,1,25858.68,1,512,True,False,False,False,True,False,False,False,True,Brazenor,0
789,40,4,0.0,2,1,0,137402.27,2,787,False,False,True,True,False,False,False,False,True,Tu,0
744,54,6,93806.31,2,0,1,140068.77,2,306,True,False,False,False,True,False,False,True,False,Endrizzi,0
633,42,1,0.0,2,1,0,56865.62,2,930,True,False,False,True,False,False,False,False,True,Mazzi,0
801,43,4,158713.08,2,0,0,98586.14,2,224,True,False,False,False,True,False,False,False,True,Tretyakova,0
629,46,1,130666.2,1,1,1,161125.67,1,586,True,False,False,False,True,False,False,False,True,Okwuoma,1
640,34,3,77826.8,1,1,1,168544.85,4,329,False,False,True,True,False,True,False,False,False,Calabresi,0
653,29,2,0.0,2,1,1,41671.81,5,718,True,False,False,False,True,False,False,True,False,Sinclair,0
525,30,0,157989.21,2,1,1,100687.67,3,236,False,True,False,True,False,True,False,False,False,Yao,0
599,30,9,105443.68,1,1,1,121124.53,3,259,True,False,False,False,True,True,False,False,False,Barclay-Harvey,0
667,39,9,0.0,2,1,0,68873.8,5,535,False,False,True,False,True,False,False,True,False,Johnson,0
754,50,7,146777.44,2,0,1,150685.52,1,517,False,False,True,True,False,False,True,False,False,Scott,0
617,61,3,113858.95,1,1,1,38129.22,1,422,False,False,True,False,True,False,True,False,False,Ko,0
745,35,9,92566.53,2,1,0,161519.77,4,742,True,False,False,False,True,False,False,False,True,Carslaw,0
623,46,4,0.0,1,1,0,5549.11,3,598,False,False,True,False,True,True,False,False,False,Green,1
690,33,5,0.0,2,1,0,138017.68,3,787,True,False,False,False,True,False,False,True,False,Chu,0
608,41,5,0.0,2,1,1,72462.25,5,445,True,False,False,True,False,False,True,False,False,Howarth,0
582,40,9,0.0,3,1,1,60954.45,2,645,True,False,False,True,False,False,False,False,True,Stewart,0
771,38,5,137657.71,2,1,0,72985.61,3,378,False,True,False,True,False,False,True,False,False,Eluemuno,0
583,41,5,77647.6,1,1,0,190429.52,2,866,False,True,False,True,False,True,False,False,False,Tobenna,0
640,23,3,72012.76,1,1,0,161333.13,2,599,False,True,False,False,True,True,False,False,False,Nnanna,0
